derived_transition_activity,old_trip_id,next_trip_id,old_route_short_name,next_route_short_name,route_short_name_changed,old_direction_id,next_direction_id,time_gap_minutes,old_last_stop_sequence,next_first_stop_sequence,old_last_stop_name,next_first_stop_name,old_last_stop_lat,old_last_stop_lon,transition_distance_m,transition_distance_km,threshold_m
stationary_pause,tr03_5400,tr03_5278,6,6,False,0,1,29.533333333333335,16,1,Linköpings resecentrum,Linköpings resecentrum,58.417897,15.62239,0.0,0.0,75
stationary_pause,tr03_5404,tr03_5274,6,6,False,0,1,31.2,16,1,Linköpings resecentrum,Linköpings resecentrum,58.417897,15.62239,0.0,0.0,75
stationary_pause,tr03_5405,tr03_5209,6,6,False,0,1,2.05,16,1,Linköpings resecentrum,Linköpings resecentrum,58.417897,15.62239,0.0,0.0,75
stationary_pause,tr03_5406,tr03_5163,6,6,False,0,1,1.45,16,1,Linköpings resecentrum,Linköpings resecentrum,58.417897,15.62239,0.0,0.0,75
stationary_pause,tr03_5408,tr03_10594,6,572,True,0,0,,16,1,Linköpings resecentrum,Linköpings resecentrum,58.417897,15.62239,0.0,0.0,75
stationary_pause,tr03_5410,tr03_5157,6,6,False,0,1,15.066666666666666,16,1,Linköpings resecentrum,Linköpings resecentrum,58.417897,15.62239,0.0,0.0,75
stationary_pause,tr03_5411,tr03_5208,6,6,False,0,1,2.533333333333333,16,1,Linköpings resecentrum,Linköpings resecentrum,58.417897,15.62239,0.0,0.0,75
stationary_pause,tr03_5414,tr03_5267,6,6,False,0,1,15.033333333333333,16,1,Linköpings resecentrum,Linköpings resecentrum,58.417897,15.62239,0.0,0.0,75
stationary_pause,tr03_5416,tr03_5155,6,6,False,0,1,0.8166666666666667,16,1,Linköpings resecentrum,Linköpings resecentrum,58.417897,15.62239,0.0,0.0,75
stationary_pause,tr03_5417,tr03_5156,6,6,False,0,1,13.266666666666667,16,1,Linköpings resecentrum,Linköpings resecentrum,58.417897,15.62239,0.0,0.0,75
stationary_pause,tr03_5418,tr03_5199,6,6,False,0,1,1.5833333333333333,16,1,Linköpings resecentrum,Linköpings resecentrum,58.417897,15.62239,0.0,0.0,75
stationary_pause,tr03_5419,tr03_5178,6,6,False,0,1,-0.16666666666666666,16,1,Linköpings resecentrum,Linköpings resecentrum,58.417897,15.62239,0.0,0.0,75
stationary_pause,tr03_5420,tr03_5179,6,6,False,0,1,11.216666666666667,16,1,Linköpings resecentrum,Linköpings resecentrum,58.417897,15.62239,0.0,0.0,75
stationary_pause,tr03_5421,tr03_5152,6,6,False,0,1,33.516666666666666,16,1,Linköpings resecentrum,Linköpings resecentrum,58.417897,15.62239,0.0,0.0,75
stationary_pause,tr03_5476,tr03_5679,10,10,False,1,0,33.9,29,1,Roxtuna,Roxtuna,58.483362,15.648139,0.0,0.0,75
stationary_pause,tr03_5502,tr03_5622,10,10,False,1,0,34.85,29,1,Roxtuna,Roxtuna,58.483362,15.648139,0.0,0.0,75
stationary_pause,tr03_5503,tr03_5641,10,10,False,1,0,63.61666666666667,29,1,Roxtuna,Roxtuna,58.483362,15.648139,0.0,0.0,75
stationary_pause,tr03_5504,tr03_5610,10,10,False,1,0,61.2,29,1,Roxtuna,Roxtuna,58.483362,15.648139,0.0,0.0,75
stationary_pause,tr03_5505,tr03_5611,10,10,False,1,0,5.016666666666667,29,1,Roxtuna,Roxtuna,58.483362,15.648139,0.0,0.0,75
stationary_pause,tr03_5506,tr03_5612,10,10,False,1,0,1.0333333333333334,29,1,Roxtuna,Roxtuna,58.483362,15.648139,0.0,0.0,75
stationary_pause,tr03_5507,tr03_5651,10,10,False,1,0,1.8166666666666667,29,1,Roxtuna,Roxtuna,58.483362,15.648139,0.0,0.0,75
stationary_pause,tr03_5508,tr03_5614,10,10,False,1,0,9.566666666666666,29,1,Roxtuna,Roxtuna,58.483362,15.648139,0.0,0.0,75
stationary_pause,tr03_5518,tr03_5642,10,10,False,1,0,443.0,29,1,Roxtuna,Roxtuna,58.483362,15.648139,0.0,0.0,75
stationary_pause,tr03_5520,tr03_5638,10,10,False,1,0,28.266666666666666,29,1,Roxtuna,Roxtuna,58.483362,15.648139,0.0,0.0,75
stationary_pause,tr03_5521,tr03_5639,10,10,False,1,0,31.6,29,1,Roxtuna,Roxtuna,58.483362,15.648139,0.0,0.0,75
stationary_pause,tr03_5522,tr03_5597,10,10,False,1,0,7.916666666666667,29,1,Roxtuna,Roxtuna,58.483362,15.648139,0.0,0.0,75
stationary_pause,tr03_5523,tr03_5623,10,10,False,1,0,12.983333333333333,29,1,Roxtuna,Roxtuna,58.483362,15.648139,0.0,0.0,75
stationary_pause,tr03_5524,tr03_5596,10,10,False,1,0,28.95,29,1,Roxtuna,Roxtuna,58.483362,15.648139,0.0,0.0,75
stationary_pause,tr03_5527,tr03_5652,10,10,False,1,0,0.06666666666666667,13,1,Roxtuna,Roxtuna,58.483362,15.648139,0.0,0.0,75
stationary_pause,tr03_5530,tr03_5678,10,10,False,1,0,34.833333333333336,29,1,Roxtuna,Roxtuna,58.483362,15.648139,0.0,0.0,75
stationary_pause,tr03_5532,tr03_5640,10,10,False,1,0,72.5,29,1,Roxtuna,Roxtuna,58.483362,15.648139,0.0,0.0,75
stationary_pause,tr03_5534,tr03_5669,10,10,False,1,0,4.933333333333334,29,1,Roxtuna,Roxtuna,58.483362,15.648139,0.0,0.0,75
stationary_pause,tr03_5544,tr03_5691,10,10,False,1,0,69.16666666666667,29,1,Roxtuna,Roxtuna,58.483362,15.648139,0.0,0.0,75
stationary_pause,tr03_5545,tr03_5694,10,10,False,1,0,8.166666666666666,29,1,Roxtuna,Roxtuna,58.483362,15.648139,0.0,0.0,75
stationary_pause,tr03_5548,tr03_5620,10,10,False,1,0,,29,1,Roxtuna,Roxtuna,58.483362,15.648139,0.0,0.0,75
stationary_pause,tr03_5549,tr03_5590,10,10,False,1,0,,29,1,Roxtuna,Roxtuna,58.483362,15.648139,0.0,0.0,75
stationary_pause,tr03_5552,tr03_5697,10,10,False,1,0,12.116666666666667,29,1,Roxtuna,Roxtuna,58.483362,15.648139,0.0,0.0,75
stationary_pause,tr03_5554,tr03_5648,10,10,False,1,0,11.583333333333334,29,1,Roxtuna,Roxtuna,58.483362,15.648139,0.0,0.0,75
stationary_pause,tr03_5555,tr03_5593,10,10,False,1,0,11.45,29,1,Roxtuna,Roxtuna,58.483362,15.648139,0.0,0.0,75
stationary_pause,tr03_5556,tr03_5700,10,10,False,1,0,18.016666666666666,29,1,Roxtuna,Roxtuna,58.483362,15.648139,0.0,0.0,75
stationary_pause,tr03_5557,tr03_5613,10,10,False,1,0,0.6,29,1,Roxtuna,Roxtuna,58.483362,15.648139,0.0,0.0,75
stationary_pause,tr03_5558,tr03_5643,10,10,False,1,0,1.7,29,1,Roxtuna,Roxtuna,58.483362,15.648139,0.0,0.0,75
stationary_pause,tr03_5578,tr03_5600,10,10,False,1,0,13.966666666666667,29,1,Roxtuna,Roxtuna,58.483362,15.648139,0.0,0.0,75
stationary_pause,tr03_5579,tr03_5595,10,10,False,1,0,10.6,29,1,Roxtuna,Roxtuna,58.483362,15.648139,0.0,0.0,75
stationary_pause,tr03_5580,tr03_5654,10,10,False,1,0,17.75,29,1,Roxtuna,Roxtuna,58.483362,15.648139,0.0,0.0,75
stationary_pause,tr03_5582,tr03_5672,10,10,False,1,0,,29,1,Roxtuna,Roxtuna,58.483362,15.648139,0.0,0.0,75
stationary_pause,tr03_5584,tr03_5673,10,10,False,1,0,,29,1,Roxtuna,Roxtuna,58.483362,15.648139,0.0,0.0,75
stationary_pause,tr03_5704,tr03_5868,11,11,False,1,0,11.766666666666667,13,1,Övre Johannelund,Övre Johannelund,58.392293,15.665303,0.0,0.0,75
stationary_pause,tr03_5705,tr03_5890,11,11,False,1,0,2.2666666666666666,13,1,Övre Johannelund,Övre Johannelund,58.392293,15.665303,0.0,0.0,75
stationary_pause,tr03_5706,tr03_5895,11,11,False,1,0,5.283333333333333,13,1,Övre Johannelund,Övre Johannelund,58.392293,15.665303,0.0,0.0,75
stationary_pause,tr03_5707,tr03_5896,11,11,False,1,0,2.283333333333333,13,1,Övre Johannelund,Övre Johannelund,58.392293,15.665303,0.0,0.0,75
stationary_pause,tr03_5716,tr03_5920,11,11,False,1,0,12.4,13,1,Övre Johannelund,Övre Johannelund,58.392293,15.665303,0.0,0.0,75
stationary_pause,tr03_5717,tr03_5921,11,11,False,1,0,12.15,13,1,Övre Johannelund,Övre Johannelund,58.392293,15.665303,0.0,0.0,75
stationary_pause,tr03_5718,tr03_5869,11,11,False,1,0,0.48333333333333334,13,1,Övre Johannelund,Övre Johannelund,58.392293,15.665303,0.0,0.0,75
stationary_pause,tr03_5728,tr03_5843,11,11,False,1,0,,13,1,Övre Johannelund,Övre Johannelund,58.392293,15.665303,0.0,0.0,75
stationary_pause,tr03_5732,tr03_5871,11,11,False,1,0,1.95,13,1,Övre Johannelund,Övre Johannelund,58.392293,15.665303,0.0,0.0,75
stationary_pause,tr03_5738,tr03_5899,11,11,False,1,0,15.166666666666666,13,1,Övre Johannelund,Övre Johannelund,58.392293,15.665303,0.0,0.0,75
stationary_pause,tr03_5739,tr03_5891,11,11,False,1,0,-2.2666666666666666,13,1,Övre Johannelund,Övre Johannelund,58.392293,15.665303,0.0,0.0,75
stationary_pause,tr03_5740,tr03_5841,11,11,False,1,0,0.4166666666666667,13,1,Övre Johannelund,Övre Johannelund,58.392293,15.665303,0.0,0.0,75
stationary_pause,tr03_5743,tr03_5928,11,11,False,1,0,3.5833333333333335,13,1,Övre Johannelund,Övre Johannelund,58.392293,15.665303,0.0,0.0,75
stationary_pause,tr03_5744,tr03_5876,11,11,False,1,0,22.283333333333335,13,1,Övre Johannelund,Övre Johannelund,58.392293,15.665303,0.0,0.0,75
stationary_pause,tr03_5752,tr03_5850,11,11,False,1,0,,13,1,Övre Johannelund,Övre Johannelund,58.392293,15.665303,0.0,0.0,75
stationary_pause,tr03_5754,tr03_5852,11,11,False,1,0,,13,1,Övre Johannelund,Övre Johannelund,58.392293,15.665303,0.0,0.0,75
stationary_pause,tr03_5755,tr03_5902,11,11,False,1,0,,13,1,Övre Johannelund,Övre Johannelund,58.392293,15.665303,0.0,0.0,75
stationary_pause,tr03_5756,tr03_5889,11,11,False,1,0,,13,1,Övre Johannelund,Övre Johannelund,58.392293,15.665303,0.0,0.0,75
stationary_pause,tr03_5760,tr03_5925,11,11,False,1,0,10.35,13,1,Övre Johannelund,Övre Johannelund,58.392293,15.665303,0.0,0.0,75
stationary_pause,tr03_5761,tr03_5926,11,11,False,1,0,0.8333333333333334,13,1,Övre Johannelund,Övre Johannelund,58.392293,15.665303,0.0,0.0,75
stationary_pause,tr03_5762,tr03_5846,11,11,False,1,0,0.4,13,1,Övre Johannelund,Övre Johannelund,58.392293,15.665303,0.0,0.0,75
stationary_pause,tr03_5763,tr03_5872,11,11,False,1,0,16.816666666666666,13,1,Övre Johannelund,Övre Johannelund,58.392293,15.665303,0.0,0.0,75
stationary_pause,tr03_5769,tr03_5847,11,11,False,1,0,-2.1,13,1,Övre Johannelund,Övre Johannelund,58.392293,15.665303,0.0,0.0,75
stationary_pause,tr03_5770,tr03_5918,11,11,False,1,0,-0.4166666666666667,13,1,Övre Johannelund,Övre Johannelund,58.392293,15.665303,0.0,0.0,75
stationary_pause,tr03_5781,tr03_5874,11,11,False,1,0,-1.4333333333333333,13,1,Övre Johannelund,Övre Johannelund,58.392293,15.665303,0.0,0.0,75
stationary_pause,tr03_5783,tr03_5901,11,11,False,1,0,,13,1,Övre Johannelund,Övre Johannelund,58.392293,15.665303,0.0,0.0,75
stationary_pause,tr03_5784,tr03_5840,11,11,False,1,0,,13,1,Övre Johannelund,Övre Johannelund,58.392293,15.665303,0.0,0.0,75
stationary_pause,tr03_5785,tr03_5924,11,11,False,1,0,,13,1,Övre Johannelund,Övre Johannelund,58.392293,15.665303,0.0,0.0,75
stationary_pause,tr03_5786,tr03_5845,11,11,False,1,0,72.16666666666667,13,1,Övre Johannelund,Övre Johannelund,58.392293,15.665303,0.0,0.0,75
stationary_pause,tr03_5787,tr03_5870,11,11,False,1,0,19.583333333333332,13,1,Övre Johannelund,Övre Johannelund,58.392293,15.665303,0.0,0.0,75
stationary_pause,tr03_5788,tr03_5894,11,11,False,1,0,11.716666666666667,13,1,Övre Johannelund,Övre Johannelund,58.392293,15.665303,0.0,0.0,75
stationary_pause,tr03_5800,tr03_5834,11,11,False,1,0,,13,1,Övre Johannelund,Övre Johannelund,58.392293,15.665303,0.0,0.0,75
stationary_pause,tr03_5801,tr03_5835,11,11,False,1,0,,13,1,Övre Johannelund,Övre Johannelund,58.392293,15.665303,0.0,0.0,75
stationary_pause,tr03_5804,tr03_5900,11,11,False,1,0,5.45,13,1,Övre Johannelund,Övre Johannelund,58.392293,15.665303,0.0,0.0,75
stationary_pause,tr03_5805,tr03_5892,11,11,False,1,0,2.6,13,1,Övre Johannelund,Övre Johannelund,58.392293,15.665303,0.0,0.0,75
stationary_pause,tr03_5845,tr03_5760,11,11,False,0,1,20.933333333333334,13,1,Linköpings resecentrum,Linköpings resecentrum,58.417441,15.623179,0.0,0.0,75
stationary_pause,tr03_5846,tr03_5708,11,11,False,0,1,17.516666666666666,13,1,Linköpings resecentrum,Linköpings resecentrum,58.417441,15.623179,0.0,0.0,75
stationary_pause,tr03_5847,tr03_5716,11,11,False,0,1,1.05,13,1,Linköpings resecentrum,Linköpings resecentrum,58.417441,15.623179,0.0,0.0,75
stationary_pause,tr03_5868,tr03_5786,11,11,False,0,1,63.18333333333333,13,1,Linköpings resecentrum,Linköpings resecentrum,58.417441,15.623179,0.0,0.0,75
stationary_pause,tr03_5870,tr03_5788,11,11,False,0,1,6.083333333333333,13,1,Linköpings resecentrum,Linköpings resecentrum,58.417441,15.623179,0.0,0.0,75
stationary_pause,tr03_5871,tr03_5761,11,11,False,0,1,0.75,13,1,Linköpings resecentrum,Linköpings resecentrum,58.417441,15.623179,0.0,0.0,75
stationary_pause,tr03_5875,tr03_5718,11,11,False,0,1,23.333333333333332,13,1,Linköpings resecentrum,Linköpings resecentrum,58.417441,15.623179,0.0,0.0,75
stationary_pause,tr03_5876,tr03_5704,11,11,False,0,1,1.4833333333333334,13,1,Linköpings resecentrum,Linköpings resecentrum,58.417441,15.623179,0.0,0.0,75
stationary_pause,tr03_5894,tr03_5732,11,11,False,0,1,3.0,13,1,Linköpings resecentrum,Linköpings resecentrum,58.417441,15.623179,0.0,0.0,75
stationary_pause,tr03_5895,tr03_5707,11,11,False,0,1,1.8333333333333333,13,1,Linköpings resecentrum,Linköpings resecentrum,58.417441,15.623179,0.0,0.0,75
stationary_pause,tr03_5897,tr03_5769,11,11,False,0,1,29.283333333333335,13,1,Linköpings resecentrum,Linköpings resecentrum,58.417441,15.623179,0.0,0.0,75
stationary_pause,tr03_5898,tr03_5739,11,11,False,0,1,13.55,13,1,Linköpings resecentrum,Linköpings resecentrum,58.417441,15.623179,0.0,0.0,75
stationary_pause,tr03_5918,tr03_5757,11,11,False,0,1,1.95,13,1,Linköpings resecentrum,Linköpings resecentrum,58.417441,15.623179,0.0,0.0,75
stationary_pause,tr03_5920,tr03_5798,11,11,False,0,1,13.9,13,1,Linköpings resecentrum,Linköpings resecentrum,58.417441,15.623179,0.0,0.0,75
stationary_pause,tr03_5926,tr03_5763,11,11,False,0,1,0.9833333333333333,13,1,Linköpings resecentrum,Linköpings resecentrum,58.417441,15.623179,0.0,0.0,75
stationary_pause,tr03_5928,tr03_5770,11,11,False,0,1,25.516666666666666,13,1,Linköpings resecentrum,Linköpings resecentrum,58.417441,15.623179,0.0,0.0,75
stationary_pause,tr03_5973,tr03_6061,12,12,False,1,0,0.0,17,1,Änggårdsskolan,Änggårdsskolan,58.38052,15.571238,0.0,0.0,75
stationary_pause,tr03_5974,tr03_6077,12,12,False,1,0,3.8,17,1,Änggårdsskolan,Änggårdsskolan,58.38052,15.571238,0.0,0.0,75
stationary_pause,tr03_5975,tr03_6041,12,12,False,1,0,3.816666666666667,17,1,Änggårdsskolan,Änggårdsskolan,58.38052,15.571238,0.0,0.0,75
stationary_pause,tr03_5976,tr03_6065,12,12,False,1,0,3.35,17,1,Änggårdsskolan,Änggårdsskolan,58.38052,15.571238,0.0,0.0,75
stationary_pause,tr03_5977,tr03_6042,12,12,False,1,0,1.2333333333333334,17,1,Änggårdsskolan,Änggårdsskolan,58.38052,15.571238,0.0,0.0,75
stationary_pause,tr03_5979,tr03_6079,12,12,False,1,0,30.066666666666666,17,1,Änggårdsskolan,Änggårdsskolan,58.38052,15.571238,0.0,0.0,75
stationary_pause,tr03_5980,tr03_6091,12,12,False,1,0,1.5,17,1,Änggårdsskolan,Änggårdsskolan,58.38052,15.571238,0.0,0.0,75
stationary_pause,tr03_5981,tr03_6080,12,12,False,1,0,12.816666666666666,17,1,Änggårdsskolan,Änggårdsskolan,58.38052,15.571238,0.0,0.0,75
stationary_pause,tr03_5982,tr03_6055,12,12,False,1,0,13.55,17,1,Änggårdsskolan,Änggårdsskolan,58.38052,15.571238,0.0,0.0,75
stationary_pause,tr03_5985,tr03_6044,12,12,False,1,0,34.4,17,1,Änggårdsskolan,Änggårdsskolan,58.38052,15.571238,0.0,0.0,75
stationary_pause,tr03_5993,tr03_6075,12,12,False,1,0,19.816666666666666,17,1,Änggårdsskolan,Änggårdsskolan,58.38052,15.571238,0.0,0.0,75
stationary_pause,tr03_5994,tr03_6072,12,12,False,1,0,11.1,17,1,Änggårdsskolan,Änggårdsskolan,58.38052,15.571238,0.0,0.0,75
stationary_pause,tr03_5998,tr03_6040,12,12,False,1,0,,17,1,Änggårdsskolan,Änggårdsskolan,58.38052,15.571238,0.0,0.0,75
stationary_pause,tr03_6005,tr03_6069,12,12,False,1,0,23.266666666666666,17,1,Änggårdsskolan,Änggårdsskolan,58.38052,15.571238,0.0,0.0,75
stationary_pause,tr03_6006,tr03_6039,12,12,False,1,0,3.3833333333333333,17,1,Änggårdsskolan,Änggårdsskolan,58.38052,15.571238,0.0,0.0,75
stationary_pause,tr03_6007,tr03_6038,12,12,False,1,0,,17,1,Änggårdsskolan,Änggårdsskolan,58.38052,15.571238,0.0,0.0,75
stationary_pause,tr03_6008,tr03_6053,12,12,False,1,0,,17,1,Änggårdsskolan,Änggårdsskolan,58.38052,15.571238,0.0,0.0,75
stationary_pause,tr03_6010,tr03_6085,12,12,False,1,0,0.4666666666666667,17,1,Änggårdsskolan,Änggårdsskolan,58.38052,15.571238,0.0,0.0,75
stationary_pause,tr03_6011,tr03_6071,12,12,False,1,0,0.5333333333333333,17,1,Änggårdsskolan,Änggårdsskolan,58.38052,15.571238,0.0,0.0,75
stationary_pause,tr03_6012,tr03_6066,12,12,False,1,0,3.433333333333333,17,1,Änggårdsskolan,Änggårdsskolan,58.38052,15.571238,0.0,0.0,75
stationary_pause,tr03_6013,tr03_6073,12,12,False,1,0,1.0,17,1,Änggårdsskolan,Änggårdsskolan,58.38052,15.571238,0.0,0.0,75
stationary_pause,tr03_6015,tr03_6050,12,12,False,1,0,,17,1,Änggårdsskolan,Änggårdsskolan,58.38052,15.571238,0.0,0.0,75
stationary_pause,tr03_6016,tr03_6070,12,12,False,1,0,2.7333333333333334,17,1,Änggårdsskolan,Änggårdsskolan,58.38052,15.571238,0.0,0.0,75
stationary_pause,tr03_6017,tr03_6068,12,12,False,1,0,0.4166666666666667,17,1,Änggårdsskolan,Änggårdsskolan,58.38052,15.571238,0.0,0.0,75
stationary_pause,tr03_6018,tr03_6067,12,12,False,1,0,17.083333333333332,17,1,Änggårdsskolan,Änggårdsskolan,58.38052,15.571238,0.0,0.0,75
stationary_pause,tr03_6019,tr03_6060,12,12,False,1,0,2.7333333333333334,17,1,Änggårdsskolan,Änggårdsskolan,58.38052,15.571238,0.0,0.0,75
stationary_pause,tr03_6020,tr03_6078,12,12,False,1,0,1.9,17,1,Änggårdsskolan,Änggårdsskolan,58.38052,15.571238,0.0,0.0,75
stationary_pause,tr03_6023,tr03_6054,12,12,False,1,0,,17,1,Änggårdsskolan,Änggårdsskolan,58.38052,15.571238,0.0,0.0,75
stationary_pause,tr03_6039,tr03_5975,12,12,False,0,1,2.1,17,1,Linköpings resecentrum,Linköpings resecentrum,58.416778,15.624449,0.0,0.0,75
stationary_pause,tr03_6055,tr03_5984,12,12,False,0,1,33.266666666666666,17,1,Linköpings resecentrum,Linköpings resecentrum,58.416778,15.624449,0.0,0.0,75
stationary_pause,tr03_6061,tr03_6013,12,12,False,0,1,2.3833333333333333,17,1,Linköpings resecentrum,Linköpings resecentrum,58.416778,15.624449,0.0,0.0,75
stationary_pause,tr03_6068,tr03_5982,12,12,False,0,1,-0.6833333333333333,17,1,Linköpings resecentrum,Linköpings resecentrum,58.416778,15.624449,0.0,0.0,75
stationary_pause,tr03_6074,tr03_5993,12,12,False,0,1,68.11666666666666,17,1,Linköpings resecentrum,Linköpings resecentrum,58.416778,15.624449,0.0,0.0,75
stationary_pause,tr03_6079,tr03_5981,12,12,False,0,1,14.483333333333333,17,1,Linköpings resecentrum,Linköpings resecentrum,58.416778,15.624449,0.0,0.0,75
stationary_pause,tr03_6080,tr03_5985,12,12,False,0,1,2.75,17,1,Linköpings resecentrum,Linköpings resecentrum,58.416778,15.624449,0.0,0.0,75
stationary_pause,tr03_6091,tr03_6011,12,12,False,0,1,23.133333333333333,17,1,Linköpings resecentrum,Linköpings resecentrum,58.416778,15.624449,0.0,0.0,75
stationary_pause,tr03_6120,tr03_6297,13,13,False,1,0,6.566666666666666,24,1,Nedre Johannelund,Nedre Johannelund,58.393628,15.670906,0.0,0.0,75
stationary_pause,tr03_6121,tr03_6351,13,13,False,1,0,1.5833333333333333,24,1,Nedre Johannelund,Nedre Johannelund,58.393628,15.670906,0.0,0.0,75
stationary_pause,tr03_6122,tr03_6330,13,13,False,1,0,1.7166666666666666,24,1,Nedre Johannelund,Nedre Johannelund,58.393628,15.670906,0.0,0.0,75
stationary_pause,tr03_6123,tr03_6299,13,13,False,1,0,5.916666666666667,24,1,Nedre Johannelund,Nedre Johannelund,58.393628,15.670906,0.0,0.0,75
stationary_pause,tr03_6132,tr03_6305,13,13,False,1,0,0.25,24,1,Nedre Johannelund,Nedre Johannelund,58.393628,15.670906,0.0,0.0,75
stationary_pause,tr03_6133,tr03_6354,13,13,False,1,0,12.916666666666666,24,1,Nedre Johannelund,Nedre Johannelund,58.393628,15.670906,0.0,0.0,75
stationary_pause,tr03_6135,tr03_6294,13,13,False,1,0,4.8,24,1,Nedre Johannelund,Nedre Johannelund,58.393628,15.670906,0.0,0.0,75
stationary_pause,tr03_6145,tr03_6296,13,13,False,1,0,18.8,24,1,Nedre Johannelund,Nedre Johannelund,58.393628,15.670906,0.0,0.0,75
stationary_pause,tr03_6146,tr03_6349,13,13,False,1,0,28.6,24,1,Nedre Johannelund,Nedre Johannelund,58.393628,15.670906,0.0,0.0,75
stationary_pause,tr03_6172,tr03_6302,13,13,False,1,0,34.333333333333336,24,1,Nedre Johannelund,Nedre Johannelund,58.393628,15.670906,0.0,0.0,75
stationary_pause,tr03_6176,tr03_6295,13,13,False,1,0,11.6,24,1,Nedre Johannelund,Nedre Johannelund,58.393628,15.670906,0.0,0.0,75
stationary_pause,tr03_6177,tr03_6301,13,13,False,1,0,0.8,24,1,Nedre Johannelund,Nedre Johannelund,58.393628,15.670906,0.0,0.0,75
stationary_pause,tr03_6179,tr03_6254,13,13,False,1,0,,24,1,Nedre Johannelund,Nedre Johannelund,58.393628,15.670906,0.0,0.0,75
stationary_pause,tr03_6180,tr03_6309,13,13,False,1,0,,24,1,Nedre Johannelund,Nedre Johannelund,58.393628,15.670906,0.0,0.0,75
stationary_pause,tr03_6184,tr03_6265,13,13,False,1,0,,24,1,Nedre Johannelund,Nedre Johannelund,58.393628,15.670906,0.0,0.0,75
stationary_pause,tr03_6185,tr03_6253,13,13,False,1,0,0.8333333333333334,24,1,Nedre Johannelund,Nedre Johannelund,58.393628,15.670906,0.0,0.0,75
stationary_pause,tr03_6186,tr03_6348,13,13,False,1,0,252.36666666666667,24,1,Nedre Johannelund,Nedre Johannelund,58.393628,15.670906,0.0,0.0,75
stationary_pause,tr03_6187,tr03_6257,13,13,False,1,0,0.48333333333333334,24,1,Nedre Johannelund,Nedre Johannelund,58.393628,15.670906,0.0,0.0,75
stationary_pause,tr03_6188,tr03_6352,13,13,False,1,0,17.883333333333333,24,1,Nedre Johannelund,Nedre Johannelund,58.393628,15.670906,0.0,0.0,75
stationary_pause,tr03_6189,tr03_6256,13,13,False,1,0,-2.033333333333333,24,1,Nedre Johannelund,Nedre Johannelund,58.393628,15.670906,0.0,0.0,75
stationary_pause,tr03_6190,tr03_6353,13,13,False,1,0,28.366666666666667,24,1,Nedre Johannelund,Nedre Johannelund,58.393628,15.670906,0.0,0.0,75
stationary_pause,tr03_6191,tr03_6255,13,13,False,1,0,5.9,24,1,Nedre Johannelund,Nedre Johannelund,58.393628,15.670906,0.0,0.0,75
stationary_pause,tr03_6200,tr03_6355,13,13,False,1,0,-0.75,24,1,Nedre Johannelund,Nedre Johannelund,58.393628,15.670906,0.0,0.0,75
stationary_pause,tr03_6204,tr03_6378,13,13,False,1,0,1.4333333333333333,24,1,Nedre Johannelund,Nedre Johannelund,58.393628,15.670906,0.0,0.0,75
stationary_pause,tr03_6205,tr03_6380,13,13,False,1,0,2.683333333333333,24,1,Nedre Johannelund,Nedre Johannelund,58.393628,15.670906,0.0,0.0,75
stationary_pause,tr03_6206,tr03_6381,13,13,False,1,0,23.8,24,1,Nedre Johannelund,Nedre Johannelund,58.393628,15.670906,0.0,0.0,75
stationary_pause,tr03_6207,tr03_6384,13,13,False,1,0,-2.55,24,1,Nedre Johannelund,Nedre Johannelund,58.393628,15.670906,0.0,0.0,75
stationary_pause,tr03_6210,tr03_6375,13,13,False,1,0,24.7,24,1,Nedre Johannelund,Nedre Johannelund,58.393628,15.670906,0.0,0.0,75
stationary_pause,tr03_6211,tr03_6377,13,13,False,1,0,25.733333333333334,24,1,Nedre Johannelund,Nedre Johannelund,58.393628,15.670906,0.0,0.0,75
stationary_pause,tr03_6212,tr03_6383,13,13,False,1,0,1.8166666666666667,24,1,Nedre Johannelund,Nedre Johannelund,58.393628,15.670906,0.0,0.0,75
stationary_pause,tr03_6213,tr03_6300,13,13,False,1,0,,24,1,Nedre Johannelund,Nedre Johannelund,58.393628,15.670906,0.0,0.0,75
stationary_pause,tr03_6214,tr03_6258,13,13,False,1,0,,24,1,Nedre Johannelund,Nedre Johannelund,58.393628,15.670906,0.0,0.0,75
stationary_pause,tr03_6215,tr03_6385,13,13,False,1,0,11.25,24,1,Nedre Johannelund,Nedre Johannelund,58.393628,15.670906,0.0,0.0,75
stationary_pause,tr03_6216,tr03_6389,13,13,False,1,0,,24,1,Nedre Johannelund,Nedre Johannelund,58.393628,15.670906,0.0,0.0,75
stationary_pause,tr03_6217,tr03_6387,13,13,False,1,0,3.85,24,1,Nedre Johannelund,Nedre Johannelund,58.393628,15.670906,0.0,0.0,75
stationary_pause,tr03_6218,tr03_6388,13,13,False,1,0,0.2,24,1,Nedre Johannelund,Nedre Johannelund,58.393628,15.670906,0.0,0.0,75
stationary_pause,tr03_6480,tr03_6654,14,14,False,1,0,,29,1,Aspnäset,Aspnäset,58.372903,15.68558,0.0,0.0,75
stationary_pause,tr03_6493,tr03_6636,14,14,False,1,0,4.033333333333333,29,1,Aspnäset,Aspnäset,58.372903,15.68558,0.0,0.0,75
stationary_pause,tr03_6495,tr03_6631,14,14,False,1,0,1.05,29,1,Aspnäset,Aspnäset,58.372903,15.68558,0.0,0.0,75
