distance_m,stop_id_a,stop_name_a,stop_lat_a,stop_lon_a,parent_station_a,route_types_a,route_short_names_a,stop_sequences_by_route_a,stop_id_b,stop_name_b,stop_lat_b,stop_lon_b,parent_station_b,route_types_b,route_short_names_b,stop_sequences_by_route_b,common_route_types,common_route_short_names
132.0086677954789,9022005000900001,Siemens kontor,58.708785,15.781693,9021005000900000,700,416|417,416:22; 417:20,9022005001173002,Missionskyrkan,58.709925,15.782331,9021005001173000,700,40|50|181|182|410|416|417,181:10; 182:13; 40:4; 410:6; 416:3; 417:3; 50:22,700,416|417
132.26088327949046,9022005003377001,Industrigatan,57.825182,15.273519,9021005003377000,700,631,631:35,9022005005234001,Torget,57.824877,15.275678,9021005005234000,700,630,630:40,700,
133.875491266887,9022005000021002,Hageby centrum,58.572036,16.207245,9021005000021000,700,460,460:33,9022005000025001,"Hageby C, Lidaleden",58.57321,16.207757,9021005000025000,700,191,191:1,700,
134.29989408621583,9022005001237002,Ullevi,58.42994,15.584585,9021005001237000,700,26,26:10,9022005002528001,Lilla Ullevi,58.429746,15.586862,9021005002528000,700,520|521|522|616|620,520:7; 521:7; 522:7; 616:7; 620:7,700,
136.14209384314336,9022005003592001,Lingvallen,58.416047,15.603886,9021005003592000,700,520|521|522|616|620,520:4; 521:4; 522:4; 616:4; 620:4,9022005003849001,Abisko centrum,58.415736,15.606147,9021005003849000,700,14,14:5,700,
136.4261857041506,9022005002556003,Sunnebotorget,58.20475,16.008354,9021005002556000,700,287,287:29,9022005003610002,Höjdvägen,58.204172,16.010408,9021005003610000,700,287,287:6,700,287
136.56285689284977,9022005001712002,Tornbyvägen,58.573821,16.271665,9021005001712000,700,901,901:11,9022005081027001,Styrstad Äppelbo,58.572819,16.273027,9021005081027000,700,901,901:7,700,901
136.56285689284977,9022005001712002,Tornbyvägen,58.573821,16.271665,9021005001712000,700,901,901:11,9022005081027002,Styrstad Äppelbo,58.572819,16.273027,9021005081027000,700,901,901:10,700,901
136.880550885403,9022005000416002,Aspnäset,58.372903,15.68558,9021005000416000,700,14|22,14:28; 22:11,9022005004087002,Ullstämmavägen,58.371845,15.68678,9021005004087000,700,15,15:4,700,
136.99244661426167,9022005002693001,Kohagsvägen,58.500197,15.519946,9021005002693000,700,522|526,522:18; 526:6,9022005002694002,Hellgrens väg,58.501101,15.518344,9021005002694000,700,522|526,522:7; 526:16,700,522|526
137.17847537192722,9022005000255001,Eksätter,58.207747,16.009527,9021005000255000,700,287,287:1,9022005003614001,Långbrottsskolan,58.208504,16.007678,9021005003614000,700,287,287:32,700,287
139.04183949448424,9022005003827001,Sparbanken,58.035987,14.977034,9021005003827000,700,670,670:33,9022005004195001,Storgatan 35,58.034954,14.975703,9021005004195000,700,670,670:34,700,670
139.6400526183581,9022005000046006,Trädgårdstorget,58.40948,15.624965,9021005000046000,700,10|11|13|14|15|16|17|18,10:15; 11:11; 13:11; 14:20; 15:15; 16:8; 17:19; 18:10,9022005000425001,Köpmansgränd,58.408881,15.627072,9021005000425000,700,30|50|52|65|70|71|72|530|539|546|555|566,30:13; 50:9; 52:18; 530:36; 539:34; 546:49; 555:40; 566:28; 65:19; 70:9; 71:10; 72:10,700,
140.43917534636842,9022005000416001,Aspnäset,58.372607,15.685068,9021005000416000,700,16|17|22,16:28; 17:22; 22:18,9022005004087001,Ullstämmavägen,58.371684,15.686712,9021005004087000,700,15,15:14,700,
140.75804328309283,9022005081029002,Oranievägen,58.555857,16.295717,9021005081029000,700,901,901:6,9022005081030002,Vildapelvägen,58.554748,16.296887,9021005081030000,700,901,901:5,700,901
140.75804328309283,9022005081029002,Oranievägen,58.555857,16.295717,9021005081029000,700,901,901:6,9022005081030001,Vildapelvägen,58.554748,16.296887,9021005081030000,700,901,901:12,700,901
140.75804328309283,9022005081029001,Oranievägen,58.555857,16.295717,9021005081029000,700,901,901:11,9022005081030002,Vildapelvägen,58.554748,16.296887,9021005081030000,700,901,901:5,700,901
140.75804328309283,9022005081029001,Oranievägen,58.555857,16.295717,9021005081029000,700,901,901:11,9022005081030001,Vildapelvägen,58.554748,16.296887,9021005081030000,700,901,901:12,700,901
140.97659512273722,9022005000046003,Trädgårdstorget,58.409399,15.624863,9021005000046000,700,1|2|4|5|10|11|13|14|15|16|17|18,1:11; 10:16; 11:3; 13:15; 14:9; 15:3; 16:21; 17:3; 18:3; 2:3; 4:3; 5:16,9022005000425001,Köpmansgränd,58.408881,15.627072,9021005000425000,700,30|50|52|65|70|71|72|530|539|546|555|566,30:13; 50:9; 52:18; 530:36; 539:34; 546:49; 555:40; 566:28; 65:19; 70:9; 71:10; 72:10,700,
141.94506211518103,9022005003609001,Smällgatan,58.202962,16.009636,9021005003609000,700,287,287:27,9022005003610002,Höjdvägen,58.204172,16.010408,9021005003610000,700,287,287:6,700,287
143.8283381779216,9022005001009004,Stortorget,58.586165,16.196283,9021005001009000,700,12,12:12,9022005081011004,Gustaf Adolfsplan,58.586435,16.19871,9021005081011000,700,70|71|72|74|75|450|460|470|480|482|486,450:3; 460:36; 470:21; 480:24; 482:37; 486:12; 70:17; 71:18; 72:18; 74:10; 75:11,700,
143.92729698141554,9022005000448002,Ekholmen Brokindsleden,58.378676,15.685663,9021005000448000,700,10|566,10:8; 566:22,9022005003850001,Ektunavägen,58.379603,15.687386,9021005003850000,700,14|22,14:21; 22:4,700,
145.29359958450564,9022005002312001,Charlottenborg C,58.540834,15.069804,9021005002312000,700,303|304,303:20; 304:12,9022005004134001,"Strandvägen, Charlottenborg",58.541894,15.06834,9021005004134000,700,304|305,304:13; 305:18,700,304
146.65696601345525,9022005000257003,Östantorp,58.19046,16.011928,9021005000257000,700,30|530,30:14; 530:41,9022005003448001,Björkbacken,58.190527,16.009429,9021005003448000,700,287,287:31,700,
147.23614720589654,9022005001223001,Klostergatan,58.414331,15.621142,9021005001223000,700,1|12|39|241|249|520|521|522|540|543|572|616|617|620,1:8; 12:16; 241:9; 249:14; 39:13; 520:48; 521:17; 522:24; 540:51; 543:38; 572:37; 616:31; 617:11; 620:47,9022005001243002,Kungsgatan,58.413886,15.623523,9021005001243000,700,1|2|3|4|5|6|10|11|13|14|15|16|17|18|232,1:13; 10:16; 11:12; 13:12; 14:21; 15:16; 16:9; 17:20; 18:11; 2:12; 232:9; 3:13; 4:16; 5:14; 6:15,700,1
147.29706670421,9022005000253002,Åtvidabergs centrum,58.200168,15.998872,9021005000253000,700,287,287:9,9022005003600001,Stortorget,58.201488,15.999083,9021005003600000,700,287,287:20,700,287
147.32521466373407,9022005000273002,Brokinds vägkors,58.212611,15.669078,9021005000273000,700,540|566,540:36; 566:29,9022005002679002,Brokinds gård,58.211354,15.668283,9021005002679000,700,39|546,39:6; 546:19,700,
147.8740081599388,9022005002560002,Edberga,58.1918,16.005271,9021005002560000,700,30|287|530,287:9; 30:2; 530:2,9022005003438001,Åkervägen,58.190586,16.006301,9021005003438000,700,287,287:30,700,287
148.75758673674693,9022005002312001,Charlottenborg C,58.540834,15.069804,9021005002312000,700,303|304,303:20; 304:12,9022005004134002,"Strandvägen, Charlottenborg",58.541766,15.067965,9021005004134000,700,304|305,304:2; 305:4,700,304
150.2975963519718,9022005002560001,Edberga,58.19188,16.00556,9021005002560000,700,30|287|530,287:25; 30:13; 530:40,9022005003438001,Åkervägen,58.190586,16.006301,9021005003438000,700,287,287:30,700,287
150.40280695869652,9022005001324001,Vårdcentralen Ekholmen,58.37824,15.680537,9021005001324000,700,5,5:25,9022005001325002,Ekholmsskolan,58.37778,15.678111,9021005001325000,700,5,5:2,700,5
150.76423010026593,9022005000416002,Aspnäset,58.372903,15.68558,9021005000416000,700,14|22,14:28; 22:11,9022005004087001,Ullstämmavägen,58.371684,15.686712,9021005004087000,700,15,15:14,700,
151.04138603847107,9022005000185002,Stora Torget,58.536384,15.036658,9021005000185000,700,301|302|303|304|305,301:13; 302:12; 303:14; 304:16; 305:12,9022005000202001,Drottningplan,58.537445,15.038283,9021005000202000,700,52|612|628,52:3; 612:2; 628:31,700,
152.76182313070447,9022005000442001,Fågelsångsvägen,58.207471,15.990594,9021005000442000,700,30|530|538,30:10; 530:36; 538:13,9022005003601002,Kolarestigen,58.206432,15.988888,9021005003601000,700,287,287:15,700,
152.85815707647666,9022005000185001,Stora Torget,58.536243,15.037005,9021005000185000,700,301|302|303|304|305,301:7; 302:7; 303:7; 304:7; 305:10,9022005000202001,Drottningplan,58.537445,15.038283,9021005000202000,700,52|612|628,52:3; 612:2; 628:31,700,
152.91083301359902,9022005001715002,Liljekullen,58.557214,16.29529,9021005001715000,700,901,901:7,9022005081029002,Oranievägen,58.555857,16.295717,9021005081029000,700,901,901:6,700,901
152.91083301359902,9022005001715002,Liljekullen,58.557214,16.29529,9021005001715000,700,901,901:7,9022005081029001,Oranievägen,58.555857,16.295717,9021005081029000,700,901,901:11,700,901
153.10273863487706,9022005000021003,Hageby centrum,58.571865,16.207192,9021005000021000,700,460,460:6,9022005000025001,"Hageby C, Lidaleden",58.57321,16.207757,9021005000025000,700,191,191:1,700,
153.23479947251846,9022005001362002,Åbygård,58.66091,16.175786,9021005001362000,700,10|12,10:6; 12:5,9022005081034001,Hultdalsskolan,58.661778,16.173728,9021005081034000,700,903,903:2,700,
154.04233701517327,9022005000024001,Rambodal,58.569912,16.241797,9021005000024000,700,13,13:9,9022005081025001,Dagsbergs skola,58.570939,16.24358,9021005081025000,700,901,901:2,700,
154.15763161683353,9022005000255001,Eksätter,58.207747,16.009527,9021005000255000,700,287,287:1,9022005003614002,Långbrottsskolan,58.208603,16.007457,9021005003614000,700,287,287:2,700,287
155.63443424285109,9022005003443001,Norra utsikten,58.206498,16.004366,9021005003443000,700,287,287:31,9022005003611002,Svalan,58.205177,16.005244,9021005003611000,700,287,287:4,700,287
155.77653267458905,9022005003443002,Norra utsikten,58.206525,16.00452,9021005003443000,700,287,287:3,9022005003611002,Svalan,58.205177,16.005244,9021005003611000,700,287,287:4,700,287
156.05015130573472,9022005001221002,Folkungavallen,58.402953,15.631532,9021005001221000,700,1|5|10|13|14|15|530|539|566,1:10; 10:13; 13:9; 14:18; 15:13; 5:11; 530:34; 539:32; 566:26,9022005001222001,Bergdalsgatan,58.402346,15.633947,9021005001222000,700,1|5|10|13|14|15|530|539|566,1:13; 10:18; 13:17; 14:11; 15:5; 5:18; 530:4; 539:4; 566:4,700,1|5|10|13|14|15|530|539|566
156.3432105446278,9022005005202001,Östra station,58.586017,16.203279,9021005005202000,700,70|71|74|75|470|480|482,470:1; 480:1; 482:1; 70:18; 71:19; 74:1; 75:12,9022005081011002,Gustaf Adolfsplan,58.586492,16.20074,9021005081011000,700,46|440|444,440:59; 444:21; 46:7,700,
156.4524654202875,9022005000185002,Stora Torget,58.536384,15.036658,9021005000185000,700,301|302|303|304|305,301:13; 302:12; 303:14; 304:16; 305:12,9022005000202002,Drottningplan,58.537744,15.037349,9021005000202000,700,52|612|620|628,52:17; 612:20; 620:26; 628:2,700,
156.5107462979666,9022005001712001,Tornbyvägen,58.573939,16.271392,9021005001712000,700,901,901:6,9022005081027002,Styrstad Äppelbo,58.572819,16.273027,9021005081027000,700,901,901:10,700,901
156.5107462979666,9022005001712001,Tornbyvägen,58.573939,16.271392,9021005001712000,700,901,901:6,9022005081027001,Styrstad Äppelbo,58.572819,16.273027,9021005081027000,700,901,901:7,700,901
